leaflet width,leaflet length ,stipels ,imbricate  calyx,habit,brachyblasts ,fruit winged perpendicular to valves,habitat ,species
6,16,1,1,0,1,0,1,M. pachyloba
2.3,6.5,0,1,0,1,0,1,M. pyrrhocarpa
2.3,9,0,1,0,1,0,1,M. pyrrhocarpa
2.3,6,0,1,0,1,0,1,M. pyrrhocarpa
2.9,9.5,0,1,0,1,0,1,M. pyrrhocarpa
2.3,7,0,1,0,1,0,1,M. pyrrhocarpa
1.7,5,0,1,0,1,0,1,M. pyrrhocarpa
2.7,6.6,0,1,0,1,0,1,M. pyrrhocarpa
2.4,8.1,0,1,0,1,0,1,M. pyrrhocarpa
2.8,8,0,1,0,1,0,1,M. pyrrhocarpa
2.5,6.1,0,1,0,1,0,1,M. pyrrhocarpa
2.6,6,0,1,0,1,0,1,M. pyrrhocarpa
1.6,3.8,0,1,0,1,0,1,M. pyrrhocarpa
2.5,7,0,1,0,1,0,1,M. pyrrhocarpa
2.1,7.7,0,1,0,1,0,1,M. pyrrhocarpa
2.3,8,0,1,0,1,0,1,M. pyrrhocarpa
2.8,8.7,0,1,0,1,0,1,M. pyrrhocarpa
2.5,7.3,0,1,0,1,0,1,M. pyrrhocarpa
2.4,8.3,0,1,0,1,0,1,M. pyrrhocarpa
2.4,7.3,0,1,0,1,0,1,M. pyrrhocarpa
2.5,6,0,1,0,1,0,1,M. pyrrhocarpa
2.5,7.7,0,1,0,1,0,1,M. pyrrhocarpa
2.5,6.6,0,1,0,1,0,1,M. pyrrhocarpa
2.6,8.2,0,1,0,1,0,1,M. pyrrhocarpa
2.8,7.6,0,1,0,1,0,1,M. pyrrhocarpa
2.7,7,0,1,0,1,0,1,M. pyrrhocarpa
2.6,7.3,0,1,0,1,0,1,M. pyrrhocarpa
2.1,7.3,0,1,0,1,0,1,M. pyrrhocarpa
2.4,8.2,0,1,0,1,0,1,M. pyrrhocarpa
2.3,6.8,0,1,0,1,0,1,M. pyrrhocarpa
2,7.6,0,1,0,1,0,1,M. pyrrhocarpa
2.6,7.5,0,1,0,1,0,1,M. pyrrhocarpa
2.3,6.9,0,1,0,1,0,1,M. pyrrhocarpa
2.1,5.6,0,1,0,1,0,1,M. pyrrhocarpa
2.5,7.4,0,1,0,1,0,1,M. pyrrhocarpa
2.1,7.2,0,1,0,1,0,1,M. pyrrhocarpa
2.5,5.8,0,1,0,1,0,1,M. pyrrhocarpa
2.3,5.5,0,1,0,1,0,1,M. pyrrhocarpa
2.2,7.5,0,1,0,1,0,1,M. pyrrhocarpa
4.4,9.5,1,1,1,0,0,1,M. penicillata
4,5.6,1,1,1,0,0,1,M. penicillata
4.4,11.3,1,1,1,0,0,1,M. penicillata
4.2,11.2,1,1,1,0,0,1,M. penicillata
4.4,11.1,1,1,1,0,0,1,M. penicillata
4,13.4,1,1,1,0,0,1,M. penicillata
4.4,7,1,1,1,0,0,1,M. penicillata
4.5,10.5,1,1,1,0,0,1,M. penicillata
4.8,11.5,1,1,1,0,0,1,M. penicillata
4.6,10,1,1,1,0,0,1,M. penicillata
4.5,10.8,1,1,1,0,0,1,M. penicillata
4.5,10.9,1,1,1,0,0,1,M. penicillata
4.3,11.1,1,1,1,0,0,1,M. penicillata
4.6,9.6,1,1,1,0,0,1,M. penicillata
4.3,11.3,1,1,1,0,0,1,M. penicillata
4.2,13.8,1,1,1,0,0,1,M. penicillata
4.3,14,1,1,1,0,0,1,M. penicillata
4.5,12.5,1,1,1,0,0,1,M. penicillata
4.2,9.1,1,1,1,0,0,1,M. penicillata
4.5,8.2,1,1,1,0,0,1,M. penicillata
5.1,16.7,1,1,1,0,0,1,M. penicillata
5.4,16.7,1,1,1,0,0,1,M. penicillata
5.4,12.8,1,1,1,0,0,1,M. penicillata
5.8,12.1,1,1,1,0,0,1,M. penicillata
5.2,14,1,1,1,0,0,1,M. penicillata
5.4,10,1,1,1,0,0,1,M. penicillata
3,15,1,1,1,0,0,1,M. penicillata
3.2,10.6,1,1,1,0,0,1,M. penicillata
3.4,10.3,1,1,1,0,0,1,M. penicillata
3.2,9.8,1,1,1,0,0,1,M. penicillata
3,10.1,1,1,1,0,0,1,M. penicillata
4.2,13.2,1,1,1,0,0,1,M. penicillata
4.2,6,1,1,1,0,0,1,M. penicillata
4.5,8,1,1,1,0,0,1,M. penicillata
4.6,21,1,1,1,0,0,1,M. penicillata
6,19.6,1,1,1,0,0,1,M. penicillata
4.5,21.1,1,1,1,0,0,1,M. penicillata
4.6,17,1,1,1,0,0,1,M. penicillata
4.5,20,1,1,1,0,0,1,M. penicillata
4.6,16,1,1,1,0,0,1,M. penicillata
5,13,1,1,1,0,0,1,M. penicillata
4.6,21.5,1,1,1,0,0,1,M. penicillata
5.2,17.5,1,1,1,0,0,1,M. penicillata
5.5,17.5,1,1,1,0,0,1,M. penicillata
5.2,15,1,1,1,0,0,1,M. penicillata
5,14.5,1,1,1,0,0,1,M. penicillata
5.3,18,1,1,1,0,0,1,M. penicillata
5.4,12.5,1,1,1,0,0,1,M. penicillata
5,15.6,1,1,1,0,0,1,M. penicillata
4.2,9.4,1,1,1,0,0,1,M. penicillata
4.5,22.1,1,1,1,0,0,1,M. penicillata
5.8,22,1,1,1,0,0,1,M. penicillata
4.4,18,1,1,1,0,0,1,M. penicillata
4.6,18.1,1,1,1,0,0,1,M. penicillata
4.5,22.2,1,1,1,0,0,1,M. penicillata
4.7,16,1,1,1,0,0,1,M. penicillata
4.5,21,1,1,1,0,0,1,M. penicillata
4.5,22,1,1,1,0,0,1,M. penicillata
4.2,20.4,1,1,1,0,0,1,M. penicillata
4.5,20.6,1,1,1,0,0,1,M. penicillata
3.8,19.8,1,1,1,0,0,1,M. penicillata
4.3,16,1,1,1,0,0,1,M. penicillata
4.7,13,1,1,1,0,0,1,M. penicillata
4,20,1,1,1,0,0,1,M. penicillata
4.1,21.1,1,1,1,0,0,1,M. penicillata
4.3,18.7,1,1,1,0,0,1,M. penicillata
4.3,14.5,1,1,1,0,0,1,M. penicillata
4.5,15.2,1,1,1,0,0,1,M. penicillata
5.3,17.8,1,1,1,0,0,1,M. penicillata
4.1,19,1,1,1,0,0,1,M. penicillata
4.7,7.2,1,1,1,0,0,1,M. penicillata
4.1,9.5,1,1,1,0,0,1,M. penicillata
4.4,12,1,1,1,0,0,1,M. penicillata
4.3,12.3,1,1,1,0,0,1,M. penicillata
5,17.6,1,1,1,0,0,1,M. penicillata
5,15,1,1,1,0,0,1,M. penicillata
5,16.5,1,1,1,0,0,1,M. penicillata
4.2,17.4,1,1,1,0,0,1,M. penicillata
4.5,13,1,1,1,0,0,1,M. penicillata
3.7,9,1,1,1,0,0,1,M. penicillata
3.2,8.6,1,1,1,0,0,1,M. penicillata
3.3,10.2,1,1,1,0,0,1,M. penicillata
4,9.5,1,1,1,0,0,1,M. penicillata
4.9,8.3,1,1,1,0,0,1,M. penicillata
5.4,12.7,1,1,1,0,0,1,M. penicillata
4.9,11.7,1,1,1,0,0,1,M. penicillata
5,9.6,1,1,1,0,0,1,M. penicillata
4,16,1,1,1,0,0,1,M. penicillata
3.5,15,1,1,1,0,0,1,M. penicillata
3.8,15.6,1,1,1,0,0,1,M. penicillata
4,14.6,1,1,1,0,0,1,M. penicillata
4.5,12.6,1,1,1,0,0,1,M. penicillata
3.3,14.5,1,1,1,0,0,1,M. penicillata
4.5,13.5,1,1,1,0,0,1,M. penicillata
3.9,15.1,1,1,1,0,0,1,M. penicillata
4,14.4,1,1,1,0,0,1,M. penicillata
4.6,15,1,1,1,0,0,1,M. penicillata
3.8,14,1,1,3,1,0,1,M. caerulea
4.6,15.2,1,1,3,1,0,1,M. caerulea
3.8,15,1,1,3,1,0,1,M. caerulea
3.2,9.3,1,1,3,1,0,1,M. caerulea
3.4,8.3,1,1,3,1,0,1,M. caerulea
3.8,8.2,1,1,3,1,0,1,M. caerulea
4,13.5,1,1,3,1,0,1,M. caerulea
3,12.5,1,1,3,1,0,1,M. caerulea
4.5,14,1,1,3,1,0,1,M. caerulea
6,13.5,1,1,3,1,0,1,M. caerulea
5.7,16.2,1,1,3,1,0,1,M. caerulea
6.6,20.2,1,1,3,1,0,1,M. caerulea
5.5,12.5,1,1,3,1,0,1,M. caerulea
4.8,16.2,1,1,3,1,0,1,M. caerulea
4.3,13,1,1,3,1,0,1,M. caerulea
3.9,14,1,1,3,1,0,1,M. caerulea
3,9.6,1,1,3,1,0,1,M. caerulea
4.8,12.7,1,1,3,1,0,1,M. caerulea
5.1,17.2,1,1,3,1,0,1,M. caerulea
3.6,13.5,1,1,3,1,0,1,M. caerulea
4,14,1,1,3,1,0,1,M. caerulea
4.6,15.8,1,1,3,1,0,1,M. caerulea
4.5,14.7,1,1,3,1,0,1,M. caerulea
3.3,7,1,1,3,1,0,1,M. caerulea
3.2,6.7,1,1,3,1,0,1,M. caerulea
4.5,11.5,1,1,3,1,0,1,M. caerulea
4.6,14.8,1,1,3,1,0,1,M. caerulea
5,16.5,1,1,3,1,0,1,M. caerulea
5,14.5,1,1,3,1,0,1,M. caerulea
5,18.7,1,1,3,1,0,1,M. caerulea
5,17.2,1,1,3,1,0,1,M. caerulea
3.5,9.5,1,1,3,1,0,1,M. caerulea
3.8,10.8,1,1,3,1,0,1,M. caerulea
3,8.2,1,1,3,1,0,1,M. caerulea
3.8,12,1,1,3,1,0,1,M. caerulea
4,11.7,1,1,3,1,0,1,M. caerulea
5,18,1,1,3,1,0,1,M. caerulea
3.8,13.5,1,1,3,1,0,1,M. caerulea
4.4,14.5,1,1,3,1,0,1,M. caerulea
3.4,9.4,0,1,2,1,1,1,M. diptera
2.5,6,0,1,2,1,1,1,M. diptera
2.8,8.5,0,1,2,1,1,1,M. diptera
3,6.8,0,1,2,1,1,1,M. diptera
2.4,6.5,0,1,2,1,1,1,M. diptera
4.2,12.6,0,1,2,1,1,1,M. diptera
2.4,5.8,0,1,2,1,1,1,M. diptera
2.5,5,0,1,2,1,1,1,M. diptera
3.1,10.2,0,1,2,1,1,1,M. diptera
2.6,7.3,0,1,2,1,1,1,M. diptera
4,12.2,0,1,2,1,1,1,M. diptera
3.3,10.2,0,1,2,1,1,1,M. diptera
3.5,7.3,0,1,2,1,1,1,M. diptera
2.7,6.6,0,1,2,1,1,1,M. diptera
3.2,9.4,0,1,2,1,1,1,M. diptera
2.8,6,0,1,2,1,1,1,M. diptera
2.6,6.6,0,1,2,1,1,1,M. diptera
1.5,5.4,0,1,2,1,1,1,M. diptera
2,6,0,1,2,1,1,1,M. diptera
2.9,9,0,1,2,1,1,1,M. diptera
2.5,5.1,0,1,2,1,1,1,M. diptera
3.1,8,0,1,2,1,1,1,M. diptera
2.6,7.4,0,1,2,1,1,1,M. diptera
3.2,10,0,1,2,1,1,1,M. diptera
4,10.2,0,1,2,1,1,1,M. diptera
3.7,9.8,0,1,2,1,1,1,M. diptera
2.9,8.5,0,1,2,1,1,1,M. diptera
3,8.9,0,1,2,1,1,1,M. diptera
3,6.2,0,1,2,1,1,1,M. diptera
3.8,8,0,1,2,1,1,1,M. diptera
4.8,12.2,0,1,2,1,1,1,M. diptera
4,8.5,0,1,2,1,1,1,M. diptera
4,11,0,1,2,1,1,1,M. diptera
3.8,9.5,0,1,2,1,1,1,M. diptera
3.2,8.8,0,1,2,1,1,1,M. diptera
3.5,9.5,0,1,2,1,1,1,M. diptera
2.9,7,0,1,2,1,1,1,M. diptera
1.5,4.9,0,1,2,1,1,1,M. diptera
1.4,4.6,0,1,2,1,1,1,M. diptera
1.5,5,0,1,2,1,1,1,M. diptera
1.1,3.8,0,1,2,1,1,1,M. diptera
1.7,6.1,0,1,2,1,1,1,M. diptera
2.4,5,0,1,2,1,1,1,M. diptera
3.4,10.2,0,1,2,1,1,1,M. diptera
3.2,9.1,0,1,2,1,1,1,M. diptera
3.3,10,0,1,2,1,1,1,M. diptera
3.8,11,0,1,2,1,1,1,M. diptera
4,10.7,0,1,2,1,1,1,M. diptera
4,11.5,0,1,2,1,1,1,M. diptera
3.8,10.2,0,1,2,1,1,1,M. diptera
3.6,9.4,0,1,2,1,1,1,M. diptera
3.3,9.8,0,1,2,1,1,1,M. diptera
3.5,10,0,1,2,1,1,1,M. diptera
3.2,8.5,0,1,2,1,1,1,M. diptera
3.9,10.7,0,1,2,1,1,1,M. diptera
3.1,8.3,0,1,2,1,1,1,M. diptera
4,8.6,0,1,2,1,1,1,M. diptera
3,8.6,0,1,2,1,1,1,M. diptera
4,7.6,0,1,2,1,1,1,M. diptera
10.7,12,0,1,2,1,1,1,M. diptera
4.5,11.7,0,1,2,1,1,1,M. diptera
3.7,10.5,0,1,2,1,1,1,M. diptera
3,9.1,0,1,2,1,1,1,M. diptera
3.4,7.5,0,1,2,1,1,1,M. diptera
3.6,9.3,0,1,2,1,1,1,M. diptera
3.4,10,0,1,2,1,1,1,M. diptera
3.6,12,0,1,2,1,1,1,M. diptera
4.1,8.5,0,1,2,1,1,1,M. diptera
2.6,8.6,0,1,2,1,1,1,M. diptera
3.8,10,0,1,2,1,1,1,M. diptera
2.5,8.2,0,1,2,1,1,1,M. diptera
3.5,8.7,0,1,2,1,1,1,M. diptera
3.5,7.4,0,1,2,1,1,1,M. diptera
3,7.6,0,1,2,1,1,1,M. diptera
5.6,12.9,0,1,2,1,1,1,M. diptera
5.4,12,0,1,2,1,1,1,M. diptera
5.5,14,0,1,2,1,1,1,M. diptera
4.2,8,0,1,2,1,1,1,M. diptera
4,8.1,0,1,2,1,1,1,M. diptera
4.6,9.4,0,1,2,1,1,1,M. diptera
5.2,12,0,1,2,1,1,1,M. diptera
6.5,14.4,0,1,2,1,1,1,M. diptera
8,17,0,1,2,1,1,1,M. diptera
5.7,17.2,0,1,2,1,1,1,M. diptera
4.8,15.3,0,1,2,1,1,1,M. diptera
6,18.1,0,1,2,1,1,1,M. diptera
5.2,16,0,1,2,1,1,1,M. diptera
4.5,9.4,0,1,2,1,1,1,M. diptera
3.2,5.9,0,1,2,1,1,1,M. diptera
2.7,5.4,0,1,2,1,1,1,M. diptera
1.4,3.5,0,1,2,1,1,1,M. diptera
1.5,5.3,0,1,2,1,1,1,M. diptera
2.5,9.1,0,1,2,1,1,1,M. glaucescens
2.6,9,0,1,2,1,1,1,M. glaucescens
2.8,9.1,0,1,2,1,1,1,M. glaucescens
3,8,0,1,2,1,1,1,M. glaucescens
2.4,8,0,1,2,1,1,1,M. glaucescens
2.4,7.5,0,1,2,1,1,1,M. glaucescens
2.2,7.9,0,1,2,1,1,1,M. glaucescens
2,7.3,0,1,2,1,1,1,M. glaucescens
2.5,5.5,0,1,2,1,1,1,M. glaucescens
2.4,4.4,0,1,2,1,1,1,M. glaucescens
3.7,9.4,0,1,2,1,1,1,M. glaucescens
3,9.3,0,1,2,1,1,1,M. glaucescens
3,8.9,0,1,2,1,1,1,M. glaucescens
3.4,8.5,0,1,2,1,1,1,M. glaucescens
3.3,7.2,0,1,2,1,1,1,M. glaucescens
3.2,5.9,0,1,2,1,1,1,M. glaucescens
2.7,7,0,1,2,1,1,1,M. glaucescens
2.8,8,0,1,2,1,1,1,M. glaucescens
4,9.8,0,1,2,1,1,1,M. glaucescens
4,8.7,0,1,2,1,1,1,M. glaucescens
3,7.3,0,1,2,1,1,1,M. glaucescens
2.5,8.7,0,1,2,1,1,1,M. glaucescens
4,9,0,1,2,1,1,1,M. glaucescens
3.5,10.5,0,1,2,1,1,1,M. glaucescens
3,11,0,1,2,1,1,1,M. glaucescens
3.5,9.2,0,1,2,1,1,1,M. glaucescens
4,10,0,1,2,1,1,1,M. glaucescens
3.7,9.5,0,1,2,1,1,1,M. glaucescens
4.1,9.2,0,1,2,1,1,1,M. glaucescens
3.9,10,0,1,2,1,1,1,M. glaucescens
4,8.5,0,1,2,1,1,1,M. glaucescens
3,6.4,0,1,2,1,1,1,M. glaucescens
3,8.7,0,1,2,1,1,1,M. glaucescens
2.5,4.5,0,1,1,0,0,1,M. cana
2.4,4.4,0,1,1,0,0,1,M. cana
2.5,2.7,0,1,1,0,0,1,M. cana
2.9,3.4,0,1,1,0,0,1,M. cana
3,5.9,0,1,1,0,0,1,M. cana
3,4.5,0,1,1,0,0,1,M. cana
2.5,4,0,1,1,0,0,1,M. cana
2.3,6.5,0,1,1,0,0,1,M. cana
2.7,7,0,1,1,0,0,1,M. cana
2.2,6,0,1,1,0,0,1,M. cana
2.4,4.2,0,1,1,0,0,1,M. cana
1.7,4,0,1,1,0,0,1,M. cana
1.6,3.5,0,1,1,0,0,1,M. cana
1.7,3.5,0,1,1,0,0,1,M. cana
2,4,0,1,1,0,0,1,M. cana
2,4.5,0,1,1,0,0,1,M. cana
1.9,3.4,0,1,1,0,0,1,M. cana
1.8,4,0,1,1,0,0,1,M. cana
1.4,2.6,0,1,1,0,0,1,M. cana
2.3,4.5,0,1,1,0,0,1,M. cana
2.5,5,0,1,1,0,0,1,M. cana
2,3.9,0,1,1,0,0,1,M. cana
2.3,5,0,1,1,0,0,1,M. cana
2.4,5,0,1,1,0,0,1,M. cana
2.2,5,0,1,1,0,0,1,M. cana
2.2,4.6,0,1,1,0,0,1,M. cana
1.9,3.5,0,1,1,0,0,1,M. cana
2.2,4.7,0,1,1,0,0,1,M. cana
1.5,3.3,0,1,1,0,0,1,M. cana
3,5.5,0,1,1,0,0,1,M. cana
2.7,5.7,0,1,1,0,0,1,M. cana
2.7,4.9,0,1,1,0,0,1,M. cana
3.3,6.5,0,1,1,0,0,1,M. cana
1.6,2.9,0,1,1,0,0,1,M. cana
2.2,4.2,0,1,1,0,0,1,M. cana
2,3,0,1,1,0,0,1,M. cana
1.7,4.2,0,1,1,0,0,1,M. cana
1.9,5,0,1,1,0,0,1,M. cana
2,4.1,0,1,1,0,0,1,M. cana
2.4,3.6,0,1,1,0,0,1,M. cana
2,3.5,0,1,1,0,0,1,M. cana
1.5,3.2,0,1,1,0,0,1,M. cana
2.2,4.5,0,1,1,0,0,1,M. cana
2,2.7,0,1,1,0,0,1,M. cana
2.2,5.1,0,1,1,0,0,1,M. cana
2.4,5.4,0,1,1,0,0,1,M. cana
11,15.9,0,1,2,1,0,0,M. suddeei
5.5,8.3,0,1,2,1,0,0,M. suddeei
8.4,16.6,0,1,2,1,0,0,M. suddeei
8.3,15.9,0,1,2,1,0,0,M. suddeei
6.9,11.1,0,1,2,1,0,0,M. suddeei
5.2,7.9,0,1,2,1,0,0,M. suddeei
7.6,10.1,0,1,2,1,0,0,M. suddeei
9.4,15.3,0,1,2,1,0,0,M. suddeei
7.5,13.4,0,1,2,1,0,0,M. suddeei
7.1,14.2,0,1,2,1,0,0,M. suddeei
6.2,11,0,1,2,1,0,0,M. suddeei
7.8,12.7,0,1,2,1,0,0,M. suddeei
9.4,16.4,0,1,2,1,0,0,M. suddeei
8.7,15.7,0,1,2,1,0,0,M. suddeei
7.7,15.3,0,1,2,1,0,0,M. suddeei
8.4,13.4,0,1,2,1,0,0,M. suddeei
10.3,16.8,0,1,2,1,0,0,M. suddeei
8.2,13.8,0,1,2,1,0,0,M. suddeei
6.1,10.1,0,1,2,1,0,0,M. suddeei
5.1,8,0,1,2,1,0,0,M. suddeei
5.2,7.8,0,1,2,1,0,0,M. suddeei
6.4,11.3,0,1,2,1,0,0,M. suddeei
5.3,7.9,0,1,2,1,0,0,M. suddeei
6,8.7,0,1,2,1,0,0,M. suddeei
6.5,11.1,0,1,2,1,0,0,M. suddeei
5.8,8.2,0,1,2,1,0,0,M. suddeei
11.2,18.4,0,1,2,1,0,0,M. suddeei
8.7,14.1,0,1,2,1,0,0,M. suddeei
5.1,10.1,0,1,2,1,0,0,M. suddeei
8.6,14.4,0,1,2,1,0,0,M. suddeei
7.3,12.3,0,1,2,1,0,0,M. suddeei
8.5,14.3,0,1,2,1,0,0,M. suddeei
5.8,11.1,0,1,2,1,0,0,M. suddeei
6.2,11.1,0,1,2,1,0,0,M. suddeei
8.6,13.5,0,1,2,1,0,0,M. suddeei
8.2,15.2,0,1,2,1,0,0,M. suddeei
6.6,12.2,0,1,2,1,0,0,M. suddeei
7.8,14.8,0,1,2,1,0,0,M. suddeei
6.4,9.6,0,1,2,1,0,0,M. suddeei
7.7,11.6,0,1,2,1,0,0,M. suddeei
7.7,12.1,0,1,2,1,0,0,M. suddeei
6.4,9.5,0,1,2,1,0,0,M. suddeei
5.7,9.8,0,1,2,1,0,0,M. suddeei
6.4,13.1,0,1,2,1,0,0,M. suddeei
5.6,10.4,0,1,2,1,0,0,M. suddeei
4.8,7.7,0,1,2,1,0,0,M. suddeei
5.6,9.1,0,1,2,1,0,0,M. suddeei
5.9,11,0,1,2,1,0,0,M. suddeei
5.5,10.1,0,1,2,1,0,0,M. suddeei
8.1,17.1,0,1,2,1,0,0,M. suddeei
5.7,11.1,0,1,2,1,0,0,M. suddeei
5.8,8.1,0,1,2,1,0,0,M. suddeei
4.7,6,0,1,2,1,0,0,M. suddeei
6.2,11.4,0,1,2,1,0,0,M. suddeei
